,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
601,Selena Gomez,Let Me Get Me,0uFForNKQPvgSCnxlZIhQy,70,0.826,0.571,2,-9.263,1,0.0426,0.249,1.66e-05,0.215,0.475,121.06,189145,4
602,Dreamville,Big Black Truck (with JID),2pQUmVMJiuGx3Dh0daDcJz,64,0.607,0.48,9,-7.833,1,0.635,0.451,0.0,0.357,0.142,171.332,152973,4
603,Quando Rondo,Marvelous (feat. Polo G),2zimS2mTANwlM34KEOebYC,64,0.626,0.7,0,-5.669,1,0.336,0.436,0.0,0.146,0.42,165.013,209528,4
604,Alan Walker,"Alone, Pt. II - Da Tweekaz Remix",22iyqD0gyzWHy6oAvPVAWk,56,0.555,0.91,3,-3.653,0,0.0628,0.137,0.0,0.335,0.55,154.932,222347,4
605,Rod Wave,Thug Motivation,2xEaOtHHb4gF7t4kIqmONy,63,0.651,0.555,8,-7.991,1,0.059,0.804,0.0,0.147,0.515,79.046,175830,4
606,All Time Low,Some Kind Of Disaster,0aZfKmSAMSZweDTNKd9UPo,67,0.55,0.837,11,-5.411,1,0.044,0.0104,0.0,0.306,0.637,89.821,223994,4
607,Denzel Curry,Lay_Up.m4a,1HqoCOBHlnI9Snfk36jiTZ,66,0.742,0.733,1,-6.395,1,0.35,0.0951,0.0,0.143,0.736,147.774,105880,4
608,Quinn XCII,Two 10s,1yaWRS9r2woTNmJpCKd5l9,64,0.785,0.412,0,-8.121,0,0.25,0.696,1.45e-05,0.142,0.513,143.099,216284,4
609,Alan Walker,"Alone, Pt. II - Mio Remix",5rCsmFXTCRApbq2btnL0bJ,45,0.567,0.766,6,-3.266,1,0.0811,0.291,0.0,0.122,0.437,87.933,175853,4
610,Galantis,Never Felt A Love Like This (with Hook N Sling) [feat. Dotan],1mMvahhW2Oz9waG8UTQnI4,70,0.579,0.804,9,-4.618,1,0.028,0.0304,0.00359,0.105,0.137,126.007,215388,4
611,Alan Walker,"Alone, Pt. II - Alex Skrindo & Sebastian Wibe Remix",4YSAshPqdkQfnDujTttkeD,41,0.467,0.808,1,-7.25,1,0.0582,0.00466,0.00119,0.158,0.0863,125.902,165027,4
612,Alan Walker,"Alone, Pt. II - NIVIRO Remix",6BOkILtNYfNOeWvvP8vc2X,41,0.506,0.754,6,-8.517,1,0.299,0.0258,0.000276,0.315,0.169,127.959,187720,4
613,Alan Walker,"Alone, Pt. II - Rugged Remix",7qDv2ln9WwsN5Is34EGBzA,41,0.713,0.602,3,-5.515,0,0.0792,0.177,0.0,0.396,0.831,140.04,209093,4
614,Yung Pinch,Beach Ballin' (feat. blackbear),0W9E3s2G4szLUwXsE17x5E,66,0.689,0.586,1,-6.522,0,0.141,0.0643,0.0,0.12,0.49,160.037,204275,4
615,Moneybagg Yo,Speak 4 Em,6BfJ1k7cPUqq7k9QsMBb19,62,0.923,0.69,1,-6.457,0,0.317,0.012,4.16e-06,0.114,0.749,137.101,142050,4
616,R3HAB,Wrong Move - Acoustic,08f3pGhJCEGSu3pZuGCONU,59,0.594,0.335,5,-10.43,0,0.0342,0.656,0.0,0.137,0.247,117.092,146698,4
617,Piso 21,Dulcecitos (feat. Zion & Lennox),3UZ8b8lAZiaqqH6ggZqxCR,76,0.869,0.781,1,-3.082,0,0.178,0.45,0.000163,0.095,0.618,97.957,199144,4
618,Pop Smoke,Like Me (with PnB Rock),7knEYd7b0UcbjgChHX7QBq,66,0.61,0.61,5,-5.981,0,0.406,0.399,0.0,0.203,0.555,120.47,190840,5
619,Olivia O'Brien,Josslyn,0UhKDHeZw2kHOz9HiRNFBH,65,0.331,0.769,2,-4.5,1,0.166,0.0121,0.0,0.649,0.376,83.061,189120,4
620,Key Glock,Look At They Face,5Otd4NFsyhjFKLkYgivIY8,63,0.852,0.656,8,-6.737,0,0.377,0.000881,0.0,0.0886,0.838,168.002,165880,4
621,Luis Fonsi,No Me Doy Por Vencido,0wlLZlcJmbHLNOwoCIBTws,0,0.329,0.557,3,-8.75,1,0.0716,0.345,0.0,0.369,0.447,173.051,232067,3
622,Luis Fonsi,Llegaste Tú,46qe7gq4uIJQJupyBI2Jqo,0,0.756,0.527,1,-6.758,1,0.0402,0.796,0.0,0.2,0.512,119.965,221947,4
623,Tainy,MERA (with Dalex & Álvaro Díaz),3mr13zNWprAzYYY0RinBCp,73,0.539,0.685,2,-7.26,0,0.126,0.0115,4.82e-06,0.317,0.298,194.114,188863,4
624,Yung Gravy,Off The Goop,7mkwOQWC3nFMSONA8ajViu,65,0.754,0.548,1,-8.441,1,0.415,0.127,0.0,0.514,0.538,170.055,160454,4
625,Carly Pearce,Finish Your Sentences,2rhnO6nvKeuC8nSReRCXm2,63,0.573,0.654,2,-4.697,1,0.0323,0.173,0.0,0.0746,0.582,124.111,169196,4
626,Benny Soliven,Put You On,6mmPUgWwHoCgXlw6OI2gjt,62,0.779,0.695,1,-6.289,0,0.0871,0.154,9.28e-05,0.171,0.397,100.029,124865,4
627,Christina Aguilera,"Loyal Brave True - From ""Mulan""",3gy8PSkBSyvPyWZazgQn0F,60,0.59,0.388,5,-9.288,0,0.033,0.603,0.0,0.107,0.506,142.961,166200,3
628,Moneybagg Yo,Federal Fed (feat. Future),7hpCaD1ILnO9GoMQvj5oWI,62,0.796,0.644,1,-5.945,1,0.175,0.00881,0.0,0.126,0.242,138.04,209575,4
629,John Legend,Conversations in the Dark - John Legend vs. David Guetta,20d27F17AZOxTJOEHAVK2Y,70,0.572,0.742,8,-4.589,0,0.0347,0.245,0.0,0.108,0.376,127.19,210236,4
630,Younha,WINTER FLOWER(Feat.RM),4Eefey3uN90Abhbr47zKmC,72,0.564,0.796,0,-3.698,1,0.0737,0.118,0.0,0.0938,0.241,95.946,221133,4
631,REASON,Show Stop,779bZ6dEbYnVU7gMmEtgFP,64,0.76,0.674,5,-6.392,0,0.0402,0.0546,0.0026,0.231,0.461,129.944,181523,4
632,Matheus & Kauan,A Rosa E O Beija Flor - Live,0kQKcJHzmv4P9EeRQFFV41,6,0.499,0.91,8,-2.873,1,0.106,0.606,0.0,0.704,0.547,165.744,168093,4
633,Matheus & Kauan,O Nosso Santo Bateu - Na Praia / Ao Vivo,5Y8jJynBBV7uREViFHNwOl,5,0.479,0.736,0,-4.581,1,0.127,0.22,0.0,0.731,0.405,141.89,187133,4
634,Matheus & Kauan,Mágica - Ao Vivo,0r3hAFToa71WzSOU61h4ds,0,0.568,0.698,1,-5.438,1,0.0727,0.629,0.0,0.0999,0.534,121.663,161598,4
635,Matheus & Kauan,Tô Com Moral No Céu! - Ao Vivo,1sZptvdTvq9vRgudAvTzg4,0,0.343,0.802,11,-3.768,1,0.119,0.502,0.0,0.434,0.731,80.254,170460,4
636,Anne-Marie,Birthday (Don Diablo Remix),2ma9sb3dD3JO1zfQFKFHlK,55,0.649,0.935,8,-3.157,0,0.122,0.0908,0.0,0.131,0.661,123.961,225000,4
637,Matheus & Kauan,Ao Vivo E A Cores,3LTRmzvPUs9MTEJZXnmSge,0,0.661,0.526,1,-6.018,1,0.0347,0.0103,0.0,0.0974,0.43,134.981,182160,4
638,Louis The Child,Don't Mind,3CLPi4sGroGACxMrzzHUi0,64,0.803,0.857,7,-3.506,1,0.0986,0.136,3.7e-06,0.145,0.598,123.031,174106,4
639,Whethan,Upside Down (feat. Grouplove),5SRbCgZtJwjql6ITCrRmeV,61,0.51,0.75,2,-5.956,1,0.0785,0.00962,0.0016,0.161,0.343,164.98,216045,3
640,Big Havi,9 Times Out Of 10 (feat. Lil Baby),6WsC3pIrnLybHoLR5IGSkE,65,0.782,0.604,1,-4.45,0,0.25,0.542,0.0,0.107,0.255,149.068,175448,4
641,Russ,NEED A MINUTE,7o4uJWYedySmbObBamfW9E,66,0.777,0.541,9,-6.433,1,0.168,0.0433,0.0,0.18,0.167,81.946,164013,4
642,Charlotte Lawrence,Joke's On You,2D0FX6WiP1GKGL3yCdXxs7,70,0.476,0.652,2,-4.546,0,0.104,0.23,0.0,0.136,0.47,190.118,184659,3
643,Fetty Wap,Reasons,0hgMdo7KaYJwGGmigSrF4b,64,0.75,0.843,1,-4.282,0,0.2,0.172,0.0,0.186,0.885,149.023,195705,4
644,Disturbed,Hold on to Memories,063l7zGPa1mOOirw9pqbrC,48,0.555,0.64,10,-5.436,1,0.0252,0.00696,0.0,0.0816,0.485,149.924,303633,3
645,X Ambassadors,"Great Unknown - From The Motion Picture “The Call Of The Wild""",4u2uQ7G1nzZJ7yHA6Dzg7z,68,0.579,0.832,9,-5.635,1,0.0535,0.119,4.31e-06,0.167,0.337,95.094,186621,4
646,Natanael Cano,Seca Tus Lagrimas,54JxxJ2KW8nCeb6ZnroLA0,67,0.66,0.722,5,-6.489,1,0.0341,0.128,0.0,0.106,0.6,92.605,116456,3
647,Disturbed,Hold on to Memories - Live,3WzLr3r2b1DnBeg4IJhpfj,47,0.21,0.776,10,-5.775,1,0.0366,0.116,0.0,0.963,0.262,150.008,313000,3
648,T.R.U.,Virgil Discount,5jiJXFYMQpBfPr4N1Z46oI,64,0.895,0.735,1,-5.331,1,0.291,0.402,0.00927,0.109,0.668,118.036,138067,4
649,Chief Keef,Ignorant,3VCUet8HXqHIrIr8elCPkJ,44,0.743,0.712,5,-9.092,0,0.204,0.161,0.0,0.161,0.802,139.996,399457,4
650,Olivier Mournier,Pour tous les cœurs du monde,54UQ3Jzm53YkAHpj3BGOQa,69,0.258,0.0356,8,-23.568,1,0.0408,0.995,0.904,0.109,0.282,68.714,129369,3
651,Lauren Alaina,Somebody Else's Problem,2o8vIFp0DcTPkqy1xWFgF2,46,0.685,0.717,11,-6.108,1,0.0285,0.152,0.0,0.269,0.902,87.981,205866,4
652,Denzel Curry,Pyro (leak 2019),4hgS8ANdhHy2G7XtyVqLDw,65,0.701,0.736,6,-5.178,0,0.369,0.195,0.0,0.949,0.919,86.426,81240,4
653,Mabel,Boyfriend,7mtxlSJQej3cCBXySgEjlY,75,0.799,0.847,11,-3.022,0,0.0541,0.0597,0.0,0.044,0.67,99.991,225267,4
654,ATEEZ,Answer,3IdPtyJHB1WVPM4eCiCAKM,71,0.565,0.903,7,-1.918,1,0.05,0.0746,0.0,0.359,0.538,97.967,219760,4
655,Avenged Sevenfold,Critical Acclaim - Live,1YQwSXwOyiHsDhuHK4qwef,39,0.422,0.955,2,-7.368,0,0.133,6.86e-05,6.87e-05,0.51,0.112,137.998,366200,4
656,Avenged Sevenfold,Second Heartbeat - Live,1OCJTJmvLswgUFmWGyAfMB,39,0.338,0.978,0,-7.411,0,0.0946,1.5e-05,0.0103,0.869,0.117,96.838,307667,4
657,Yella Beezy,Keep It In The Streets,3ZLik8p5hVdpmYK7PeGlnp,64,0.695,0.351,10,-15.479,0,0.497,0.487,0.0,0.0845,0.684,75.02,206878,4
658,ITZY,WANNABE,6tCssnvTUREcperDOUTqvA,73,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,191242,4
659,Avenged Sevenfold,Afterlife - Live,4A8maWsDAZ51QngVy9tU4S,39,0.469,0.933,2,-8.278,0,0.119,6.14e-05,4.66e-05,0.812,0.23,110.03,427680,4
660,Avenged Sevenfold,Beast and the Harlot - Live,6VOJIfQBE4P21mnBA82nIK,38,0.378,0.981,0,-7.47,0,0.195,5.47e-06,0.000111,0.815,0.143,155.004,386813,4
661,HAIM,The Steps,75Fgpd6IWXCsMi2wJT8uPo,61,0.702,0.714,2,-4.968,1,0.0316,0.0194,1.49e-06,0.0849,0.607,116.719,247600,4
662,Avenged Sevenfold,Bat Country - Live,780voClLvwbE1eSatqXaep,37,0.393,0.956,0,-7.201,1,0.125,9.17e-06,0.00154,0.954,0.285,124.974,363560,4
663,Avenged Sevenfold,Unholy Confessions - Live,7lBKzxqVnqxuNbDiHNtHWC,37,0.179,0.939,5,-7.919,1,0.422,0.000281,0.00238,0.977,0.144,73.612,445093,4
664,Avenged Sevenfold,Scream - Live,4FoNCaMnijfUxdIgTAzUEN,37,0.468,0.947,1,-8.551,1,0.317,0.000168,1.76e-05,0.968,0.189,129.886,384987,4
665,Avenged Sevenfold,A Little Piece of Heaven - Live,6sQLtybPi4T8Pllk4Grxf9,37,0.264,0.91,2,-7.454,0,0.0829,0.000716,0.0,0.454,0.334,145.021,645100,4
666,Milo Manheim,Flesh & Bone,72SvoAUIQnaPJIzEspcgW6,64,0.578,0.668,2,-7.1,0,0.0483,0.0344,0.0,0.13,0.369,139.914,213984,4
667,Avenged Sevenfold,Seize the Day - Live,6HJKu9uSy79XQ4Z5gDa0xY,37,0.34,0.858,5,-8.613,1,0.0953,0.00197,1.3e-05,0.709,0.245,139.777,476787,4
668,Avenged Sevenfold,Almost Easy - Live,4hZcXYIOBkmWQ2zCNHa0wx,36,0.437,0.894,6,-8.136,0,0.0924,0.000154,0.000406,0.584,0.207,87.485,328293,4
669,Avenged Sevenfold,Gunslinger - Live,0z0rIGAYZlhZpzsPc1evmY,36,0.169,0.788,2,-7.896,0,0.0475,0.00345,2.63e-06,0.542,0.209,79.419,277160,4
670,Chief Keef,MCM,2cpFn9FBNyjZCvO66sxjNR,42,0.609,0.468,7,-7.551,0,0.0828,0.0317,0.0,0.145,0.0723,135.077,180472,4
671,Avenged Sevenfold,Walk - Live,2P0GYyChWTWwdvkaBW1zhg,34,0.374,0.864,3,-8.211,1,0.0951,9.06e-05,7.45e-05,0.917,0.349,113.125,130893,4
672,Chandler Kinney,We Own the Night,3n1lJB7m8iNDToXJVzIHD2,64,0.776,0.915,4,-7.788,0,0.0677,0.124,1.28e-05,0.173,0.5,127.969,150793,4
673,Jonas Blue,Mistakes,4zCEJUxsW73s2sIIoM4SLC,70,0.814,0.811,4,-3.523,1,0.0597,0.183,0.000316,0.271,0.513,122.041,186490,4
674,Avenged Sevenfold,Intro - Live,6OJ2Q3WF6fWsSDXJ7x21ja,32,0.197,0.55,8,-14.023,1,0.178,0.13,0.82,0.414,0.163,235.998,55880,3
675,Chief Keef,OFF WIT HIS HEAD,5MIXDAzUQkSr5OMB2Fy8RC,41,0.809,0.228,1,-19.75,1,0.626,0.0902,0.0,0.0646,0.336,138.046,234076,4
676,Lauren Alaina,Getting Good,30nqlHF86mvWggYf7B6FS8,44,0.499,0.643,11,-5.416,1,0.0354,0.307,0.0,0.106,0.469,93.805,201480,4
677,Marc Anthony,Te Conozco Bien,1YYDvMVsdXWI5sMdJ3w5Mb,0,0.439,0.668,11,-8.012,0,0.0614,0.667,0.0,0.589,0.73,87.967,301013,4
678,Marc Anthony,Y Hubo Alguien,2AZXJAt2Qap2M9u80X9rqK,0,0.52,0.879,4,-3.976,0,0.11,0.649,0.0,0.175,0.663,93.769,388480,4
679,Marc Anthony,Contra La Corriente,6pGdQ6h3Efxaxuz56n1CCE,0,0.406,0.876,8,-4.022,1,0.0602,0.745,0.0,0.153,0.715,180.598,304733,4
680,Marc Anthony,Si Te Vas,72HMJ9e0ynyBxqKIY4Oftb,0,0.537,0.899,2,-3.108,1,0.0671,0.538,0.0,0.165,0.893,176.826,286133,4
681,Lauren Alaina,Country In Me,6lQ8oqbyVAp8nNPQAKELFq,44,0.49,0.689,8,-2.43,1,0.0601,0.125,0.0,0.0919,0.694,203.857,200868,3
682,Juanes,Es Por Tí,05lpaMz8nQH7iJn7SbrnZL,0,0.693,0.761,4,-6.066,1,0.0263,0.178,3.37e-05,0.123,0.865,129.952,251120,4
683,Juanes,Fotografía,0no7r7dchZfWBoI5lVdm76,0,0.504,0.716,7,-4.439,1,0.0587,0.291,0.0,0.246,0.63,169.95,238427,4
684,Juanes,La Luz,1QOihVngek1vOkUwx7Mns1,0,0.62,0.976,1,-3.838,0,0.0483,0.106,0.0,0.107,0.934,158.066,177520,4
685,Juanes,Nada Valgo Sin Tu Amor,2bLW6UbTdxEAndBSFB0e8c,0,0.599,0.644,0,-4.605,1,0.0261,0.173,0.0,0.289,0.378,153.938,196347,4
686,Juanes,Me Enamora,32q7UNmgYgQ9nidyaSDrUP,0,0.562,0.843,7,-3.884,1,0.0444,0.0143,0.0,0.0936,0.927,188.064,192640,4
687,Chief Keef,Don't Wanna Be U,6nOzKbHqYMiaAozQSXd3ZG,41,0.539,0.517,1,-5.809,1,0.0554,0.0224,0.0,0.469,0.178,130.198,135907,4
688,Juanes,Mala Gente,6tRZt8RhXrBcmj8BEMhVdw,0,0.669,0.848,6,-3.035,0,0.0471,0.0916,0.0,0.0806,0.923,95.013,196893,4
689,Juanes,Para Tu Amor,73xLL9XzspUKlBNWP6pJHq,0,0.608,0.502,8,-7.561,1,0.0243,0.42,0.0,0.129,0.527,94.993,249133,4
690,Chief Keef,Crazy,0FztCNLgcztn8367WVmYQU,41,0.384,0.636,2,-7.371,1,0.0862,0.0809,0.0,0.185,0.175,134.863,87398,4
691,Brent Faiyaz,Skyline,7Jayh7T1793wFTGOWD4BNw,63,0.339,0.329,10,-11.323,1,0.121,0.803,0.000383,0.382,0.0622,87.362,128802,3
692,Chief Keef,4ever,1qge6WjUL6pvi3NRvgQoIV,40,0.496,0.811,10,-5.922,0,0.131,0.247,0.0,0.205,0.518,129.945,133530,4
693,$NOT,PRESSURE,64Z06MpbtmhbOWFCyF2wCh,58,0.752,0.64,7,-7.638,0,0.185,0.0475,0.0,0.118,0.636,120.954,137827,4
694,Selena Gomez,Kinda Crazy,59iGOjPSOcPLGl3vqEStUp,69,0.691,0.446,11,-10.304,0,0.0472,0.484,0.00495,0.183,0.534,93.03,212436,4
695,Chief Keef,CUSSIN,6Jz5DCSmnBusD2p8NWfeUf,39,0.683,0.476,11,-9.755,1,0.197,0.0833,0.0,0.174,0.326,136.031,217174,4
696,Denzel Curry,So.Incredible.pkg,10qp2g1jvHn79HiDUsaAb1,65,0.599,0.851,1,-6.279,1,0.45,0.203,0.0,0.325,0.787,87.285,196853,4
697,Lauren Alaina,Ladies In The '90s,0pzZRSK8ghfbNG1DGSjQc7,43,0.644,0.882,7,-3.146,1,0.0643,0.0414,0.0,0.34,0.55,99.861,225040,4
698,Lauren Alaina,The Other Side,0u47RBjcX1Vz1Cj65ciJY6,42,0.5,0.672,1,-4.755,1,0.031,0.207,0.0,0.118,0.187,75.067,206426,4
699,Chief Keef,In It,3ySjLi54DlYdMH7AV0nLC7,39,0.623,0.486,9,-9.822,0,0.0387,0.00496,0.0,0.419,0.157,121.015,257873,4
700,Chief Keef,Tomorrow,0SUaj25Ps418xlIkthG7SG,39,0.552,0.63,2,-5.639,1,0.0996,0.151,0.0,0.286,0.493,129.261,133589,4
701,Chief Keef,Raw,7u5a6IVd4uHNzTcXVMEYRA,38,0.582,0.759,2,-3.743,0,0.088,0.534,0.0,0.12,0.277,129.947,274879,4
702,Chief Keef,NASCAR,4Jpi8V2CQdQjzpni8DbfYU,38,0.76,0.905,5,-4.535,0,0.103,0.133,0.0,0.262,0.643,116.083,165504,4
703,Robin Schulz,In Your Eyes (feat. Alida),61ZM92T2zaXIVsqncThQzC,83,0.57,0.672,8,-5.89,0,0.0723,0.177,0.0,0.0768,0.448,120.019,208222,4
704,Quando Rondo,Groupie Bitches,2PSQlpJ1bVal5astIfM9oH,39,0.726,0.616,7,-9.074,1,0.363,0.11,0.0,0.137,0.823,161.983,216372,4
705,Reik,Si Me Dices Que Sí,56Ta1O7Jxxpjnc6cWdDKUo,77,0.574,0.634,8,-5.979,0,0.333,0.00473,0.0,0.132,0.214,183.871,211652,4
706,Ava Max,Salt,1Aw1XAceFHTb0rNpeoAcBl,0,0.693,0.835,6,-3.242,1,0.0623,0.131,0.0,0.073,0.743,128.052,180283,4
707,Ava Max,Kings & Queens,76nqCfJOcFFWBJN32PAksn,0,0.638,0.688,1,-4.056,0,0.0407,0.00775,0.0,0.126,0.434,129.856,162399,4
708,Stunna 4 Vegas,R & BEEF,0eqrOa61aj6sLzs7xWoyhU,62,0.775,0.8,11,-6.509,1,0.375,0.121,0.0,0.318,0.686,137.08,182960,4
709,The Notorious B.I.G.,One More Chance - Hip Hop Radio Edit,06o5sh1m0l9bL7XXdBM7OY,0,0.893,0.856,6,-3.824,0,0.214,0.618,0.0,0.545,0.73,90.946,259373,4
710,The Notorious B.I.G.,Hypnotize,08Wt91MhxPZOhvMqTFxjEr,0,0.901,0.697,9,-3.439,1,0.28,0.145,0.0,0.287,0.67,93.941,229827,4
711,The Notorious B.I.G.,One More Chance,0eofvmlyM7MciDl4JTPHXh,0,0.918,0.815,6,-6.17,0,0.178,0.6,3.03e-06,0.388,0.751,90.921,258880,4
712,The Notorious B.I.G.,Juicy,1W8W05CKV4K3OBky6Uhgib,0,0.889,0.818,9,-4.639,1,0.253,0.473,0.0,0.179,0.777,96.063,302760,4
713,The Notorious B.I.G.,Everyday Struggle,3HQQxFC0uRtxcu1twhX0aH,0,0.93,0.711,1,-5.285,0,0.275,0.166,1.61e-05,0.0933,0.482,96.052,319533,4
714,The Notorious B.I.G.,Big Poppa,3tvQfgOy3gr2Y3Zk1iG3Qq,0,0.765,0.671,9,-5.249,0,0.278,0.344,0.0,0.0506,0.798,84.5,249867,4
715,The Notorious B.I.G.,Juicy - Remix,4cABhjVlL6IMxMRvlFJVAY,0,0.845,0.707,9,-5.186,1,0.238,0.131,0.00374,0.0877,0.662,95.592,282053,4
716,The Notorious B.I.G.,Long Kiss Goodnight,5Pn8dOgXzBzbRAH68YyoWs,0,0.479,0.892,7,-4.952,1,0.428,0.0962,0.0,0.373,0.348,171.397,318467,4
717,Gracie Abrams,21,2D2lazsae9o1UoVPUAdxyT,68,0.756,0.673,2,-6.336,1,0.0899,0.516,0.0,0.109,0.402,125.055,185173,4
718,Cash Cash,I Found You,3wYOGJYD31sLRmBgCvWxa4,65,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,167308,4
719,Brent Faiyaz,Lost Kids Get Money,47y5boKoOnJoSpBpPEZvhz,63,0.733,0.613,7,-6.366,0,0.0562,0.086,0.00122,0.0919,0.577,150.516,178489,4
720,X Ambassadors,Everything Sounds Like A Love Song,0TPsp6jaQHOcgL8bYUt4AT,48,0.553,0.442,0,-4.381,1,0.0296,0.531,0.0,0.154,0.384,127.968,266612,3
721,Dance Gavin Dance,Prisoner,6joUU4kYdIGYuIPcIfcmrn,63,0.581,0.924,6,-4.348,0,0.0851,0.00443,0.0,0.362,0.686,124.96,226672,4
722,Hillsong Worship,Rey De Reyes,4NTxVqGkbbDaSgO2GCyEkc,42,0.429,0.507,2,-7.01,1,0.0308,0.169,0.0,0.107,0.156,136.007,264933,4
723,NGHTMRE,FEELING GUD,0suLmBuEbatdochI4tHduq,64,0.484,0.94,5,-3.682,0,0.257,0.0145,0.000323,0.266,0.334,173.741,190682,4
724,Chase Rice,In The Car,2OVTLNxAYXQbvgORjadFE5,63,0.446,0.754,9,-5.438,1,0.0437,0.0577,0.0,0.0893,0.388,160.07,183933,4
725,Grupo Firme,La Estoy Pasando Mal,35aju8GgJmbaMk9zmhNhg4,70,0.512,0.594,0,-5.527,1,0.0467,0.167,0.0,0.175,0.592,123.884,214446,3
726,Flo Milli,My Attitude,75nCGDsQW8BQsCXQrhFmoK,63,0.903,0.615,2,-6.121,1,0.377,0.0369,0.0,0.0823,0.886,155.964,147909,4
727,X Ambassadors,Happy Home,1jvn8lZb2sfFQccN76MnV3,46,0.564,0.819,8,-4.307,1,0.132,0.0104,3.82e-05,0.0609,0.573,84.07,203518,4
728,GASHI,"Safety 2020 (feat. Chris Brown, Afro B & DJ Snake)",4YW8YoVfEZTynrEvWeLbRc,71,0.701,0.81,10,-5.096,0,0.0355,0.0314,0.0204,0.082,0.746,109.027,239717,4
729,Halsey,Experiment On Me,2xVuumAfdJpWCqqYZbTI1Q,67,0.4,0.894,10,-6.414,0,0.334,0.00202,0.000163,0.352,0.365,172.925,214552,4
730,Hayley Williams,Simmer,2Ew2BRBsCNAYlbgkVIcaz4,67,0.781,0.598,7,-7.418,1,0.043,0.213,0.00271,0.118,0.362,109.97,266116,4
731,Moneybagg Yo,Pop My Shit,52MLvhsXyCxeGEKXC7DR13,62,0.941,0.82,8,-5.146,1,0.195,0.00363,0.011,0.0999,0.821,135.913,169870,4
732,$uicideBoy$,All Dogs Go To Heaven,07axW9SxfAoeJ4K1kKFXAC,64,0.884,0.903,6,-3.672,0,0.2,0.274,0.000372,0.302,0.839,75.022,153652,4
733,grandson,Peaches (Text Voter XX to 40649),0Y912kiNODn7uDf40iCoiR,62,0.575,0.466,2,-5.012,1,0.0276,0.706,0.0,0.129,0.35,77.034,205995,3
734,Moneybagg Yo,Real Luv (feat. Summer Walker),6BuTO7L1k13ZWygo1coYu7,62,0.775,0.56,1,-6.377,1,0.0798,0.023,0.0,0.105,0.159,97.0,199823,4
735,Loud Luxury,Cold Feet,3nwRFkMifqUDEitugRfRiF,67,0.715,0.66,1,-5.925,1,0.0358,0.0126,0.000851,0.0936,0.244,121.986,181957,4
736,Lalo Ebratt,Déjate Querer,0qM1xaFmQGoXrf2fqs3EWh,0,0.773,0.801,6,-4.046,1,0.0513,0.0273,0.0,0.0945,0.895,105.994,202560,4
737,Lalo Ebratt,Mocca,52yOghPHzgxl0dT3THcgzo,0,0.769,0.671,1,-5.989,0,0.347,0.196,0.0,0.113,0.586,98.027,200467,4
738,LANY,ILYSB - STRIPPED,3v9f2MOuxMbRqh3kO9Krkl,0,0.698,0.372,5,-9.575,1,0.0619,0.563,0.000349,0.0952,0.147,83.99,244277,4
739,Meg Donnelly,Call to the Wild,1u6EFa4RLVRYH23FUsKe6B,64,0.786,0.83,7,-7.23,1,0.128,0.0939,0.0,0.118,0.933,131.0,156843,4
740,Bethel Music,We Praise You - Live,2JagldlkkSI5UnT6fRtYyk,48,0.393,0.763,9,-5.728,1,0.0393,0.00258,1.24e-06,0.354,0.245,84.957,415059,4
741,Chelsea Cutler,Crazier Things,2ptqYXyQ1QdArGjbrTzBaU,62,0.606,0.237,2,-13.084,1,0.029,0.731,3.35e-06,0.127,0.254,93.105,304560,4
742,Flume,The Difference,4nlvKIIetOWGIMyhjQXgOZ,56,0.56,0.865,1,-1.148,1,0.0909,0.255,0.000153,0.083,0.424,159.96,139663,4
743,Trippie Redd,Amazinggg,1FuhzmVcZLhBndet14H7yb,63,0.763,0.644,5,-5.562,0,0.0771,0.0514,0.0,0.11,0.559,134.003,122072,4
744,Jack Johnson,Good People,4KYw6eDEYypq5X9D9tBwAY,0,0.819,0.592,11,-6.022,1,0.0287,0.221,2.93e-05,0.0907,0.907,88.002,208813,4
745,Jack Johnson,"Sitting, Waiting, Wishing",52OqATr9YiRbTH5pi7qpTc,0,0.767,0.549,0,-6.617,1,0.0273,0.282,4.75e-05,0.0799,0.6,105.022,188307,4
746,Tove Lo,Bikini Porn,2jUoKSWTHduXxUL3JomwhB,70,0.919,0.687,9,-5.793,0,0.0774,0.0839,1.1e-05,0.052,0.675,100.997,162947,4
747,Alesso,One Last Time,17kleFbwU5STT8AiR1EXOT,63,0.566,0.909,8,-7.281,0,0.054,0.004,0.0932,0.156,0.382,127.037,240384,4
748,Kash Doll,Wake Up,6HO4wU2ZpT6itf5y7lt1Ol,60,0.88,0.464,1,-7.213,0,0.392,0.00454,0.000695,0.097,0.624,153.871,140808,4
749,Elevation Worship,Graves Into Gardens (Live) (feat. Brandon Lake),0pNizrRmvu5S16fH6ccm0v,0,0.286,0.769,11,-6.353,1,0.0539,0.00345,0.0,0.911,0.128,139.442,452499,3
750,Natanael Cano,No Soy Lo Que Piensas,6YviOFfwGAS5ZFLaWiVXNo,64,0.803,0.578,5,-6.444,0,0.0316,0.312,2.27e-06,0.169,0.584,95.083,197586,3
